reviews
"“전문성, 치열함, 자유로움이 공존하는 곳”"
“핫하지만 눈물도 많은 이곳”
“편하게 다니기 좋아요”
“좋은 동료들과 함께 새로운 역사를 열어가는 회사”
“앞으로 계속 발전할 회사”
“네임밸류가 카카오중 가장 높은 회사”
“IT문화와 금융권의 규제를 느낄 수 있는 곳”
“배울 점 많은 동료들”
“발전가능한 회사”
“인사시스템 빼고는 무난한 회사”
“배울점이 많아요”
“성장할 수 있는 회사”
“급여와 워라밸 만족”
"“보상,커리어,문화 모두 탑티어”"
“경영진과 직원들의 이상이 따로 노는 회사”
“꿈을 키울 수 있는 은행”
“커리어 걱정 없이 다닐 수 있는 은행”
“금융회사이면서도 카카오스러운 분위기도 느낄수 있는 회사”
“가장 최악으로 끔찍했던 회사 입니다.”
"“개인의 의견이 존중받는 곳, 자유로운 분위기”"
“자유로운 분위기에서 일안하고 숨어있는 사람들 꽤 존재. 하지만 복지와 연봉은 어느 회사에도 뒤지지 않는 카카오.”
"“수평적인 듯 사실은 수직적인 문화. 하지만 역시 카카오다. 연봉, 복지면에서는 최고.”"
