reviews
“워라밸은 가능”
“일이 많음”
“경영진만 배불리는...”
“워라밸은 좋아짐”
“그나마 워라벨만 보장되는 회사”
“전형적인 죽어가는 조직”
“많이 배울 순 있는데 시간대비 급여는 별로”
“워라밸 하려면 work를 포기하면 되는 회사”
“미래가 어둡다”
“회사는 좋음”
“회사는 최고 연봉은 과연...?”
“언제까지 1위라고 할 수 있을지 모르겠는 회사”
“이름값으로 어른들에게만 기대어 연명하는 회사”
“워라밸좋은회사”
“그냥 다니기 좋은 회사”
“생각없이 다니기엔 괜찮은 회사”
"“임원급여 최상위, 직원급여 최하위”"
"“회사, 임원급여만 1위인 최악의 회사”"
“그냥.. 다니는 회사”
"“좋은 회사, 리딩컴퍼니”"
“지는 해”
“회사는 좋으나 토나오는 보험업 근데이걸 삼성스럽게 경쟁시켜 직원들이 더 힘든”
“워라밸은 보장되는 회사”
“그냥 다니는 회사”
“절대 오면안되는 회사”
“지금은 좋지만 미래는 물음표”
“이름타이틀 은 있다”
“그럭저럭 회사”
“그냥 다니기 좋은 회사”
“직원을 자산이 아닌 비용으로 생각하는 회사”
“직무바이직무인 회사”
“그냥.....애정없는 회사”
“경영진 리스크가 있는회사”
“채용설명회 때 좀 더 솔직해지셨으면 좋겠어요 ^^;;”
“정년이 보장되는 회사”
“업무초고강도 급여 타사대비열위”
“무능한 경영진에 소통 부재”
“미래가 안보임”
“오면 백퍼 후회하는 회사”
“쓰레기같은회사”
“워라밸이 어느 정도 보장됨”
“어질어질하다”
“과거에는 찬란했으나 미래는 없어보임”
“노력대비 급여는 나쁘지 않다”
“워라벨만 좋은회사”
“경영진의 내로남불”
“미래가 걱정되는 회사”
“연봉은 업계 하위사 수준.업무랑 쪼임은 업계 1위”
“시작할 기회가 있는곳”
“워라벨과 자기개발 가능”
“미래가 없는 회사”
“다닐만은 한 회사”
“생각없이 그냥저냥 다니기조은회사”
“이제는허울만 남은회사 ”
“나를 잃어버리게 만드는 회사”
“삼성의 실적주의와 보험회사의 주먹구구식의 환장의 콜라보”
“그냥 저냥 대기업”
“급여는 최하 업무강도는 최상 책임회피하기 바쁜 경영진”
“비전이 없는 회사”
“워라벨 굿”
“앞으로 하락세가 예상되는 회사”
“6시칼퇴로 빨라져서 퇴근후 운동가능”
“업의 본질보다는 하루 더 월급받기 위해 다니는 리더들이 있는 회사”
“좋은 회사”
“꼰대화재”
“점점 침몰해가는 배”
“직원 보기를 돌같이 하는 회사”
“1등 자부심”
“점점퇴보중”
“지는별”
“겉모습만 좋은 회사”
“미래가 암담한 회사”
“평범한 보험사”
“그냥 대기업”
“부서 바이 부서가 심한 회사”
“영혼을 빼고 다니면 다닐만한 회사.”
“미레가 ㅤㅇㅏㅄ다”
“욕심 없이 다니면 괜찮은 회사”
“세대교체 및 체질개선 필요”
“돈을 줄이면서 워라벨을 올리는 회사”
“서서히 저물어가고 있는 별”
"“매출목표는 도전적으로, 근로문화는 늘하던대로”"
“경영진만 정신차리면 된다”
“배울게 많음”
“일 하는법을 안다면 좋은 회사”
“찬란했던 과거를 뒤로하고 경영진 리스크가 큰 곳 ”
“비글로벌 회사”
“개선 필요”
“오래다닐회사는 아님”
“워라밸은 보장되나 급여가 짜다”
“타이틀이 있는 회사”
“대한민국 손보업계의 타이타닉”
“분위기가 점점 안 좋아지고 있는 회사”
“미래가 걱정되는 회사”
"“급여는 정체, 워라밸은 좋아지고 있음”"
“지금은 괜찮지만 10년 후가 걱정되는 회사”
“과거의 영광에 기대어 여영부영 침몰 중”
“규모가 큰 회사”
“점점 바닥보는 회사”
“좋은 회사이긴한데 이제는 뭔가 변화가 필요한 시기”
“미래가없다”
“적폐가득”
“부바부 직바직이겠지만 워라밸은 한국 최고인 듯?”
“그냥 이름만 삼성”
“일하기 힘든 회사”
“급여경쟁력 떨어지는중”
“아무 생각없이 오래 다닐 회사”
“커리어관리 필요없으면 얇고길게가긴좋음”
“입사하고 딱 10년만 고생하면 평생 놀수 있는 회사”
“삼성화재는 침몰 중”
“보수적이며 안정성을 추구하는 회사”
“별로”
“괜찮았었던 회사”
“공무원보다 편하고 돈은 괜찮게 받는회사”
“경영진 리스크가 큰 회사”
“출퇴근이 과거보다 좋아짐 다른건 나빠짐”
“이런회사 다닐 필요가 있을지”
“능력없는 사람에게 최고의 회사”
“특정대학이거나 부모님이 그룹임원이면 개추. ”
“돈마저 안주는 회사”
“연봉에 비해 사람만 갈아대는 회사”
“과거의 영광에서 벗어나지 못한 회사”
“침몰하는 배에서 탈출합니다”
“무너져가는 기와집”
"“꼰대의, 꼰대를 위한, 꼰대에 의한”"
“과거에는 좋았으나 미래는 걱정됨”
“언제망해서 사라질지 모르는 회사... 직원대우 최악”
“한국적 대기업에서 변화기를 겪고 있는 회사”
“내부직원 출신 사장이후 직원들의 정서가 급격히 안좋아짐”
“직원 갈아서 돌아가는 회사”
“굳이 오지 마시길”
“업무역량은 확실히 느는 회사”
“적절한 급여 받으면서 먹튀하기 좋은회사”
“애매”
“어디가도 부끄럽지 않은 직장”
“돈은 벌지만 애매하고 업무강도는 최고수준”
“사람 갈아서 실적 만드는 회사”
“문화빼곤.. 그닥”
“급여와 워라밸 굿 커리어 성장 배드”
“사람도 안뽑고 있는 사람만 죽어나감”
“안정적이지만 답답한 회사”
“탈출은 지능순”
“돈은 좀 줌. 커리어를 포기한다면”
“이름으로만 먹고 들어감”
“한때의 리딩컴패니 현재의 퍽킹컴패니”
“무난함이 강정인곳”
“급여에 비해 업무강도 셈”
“백오피스로 고민없이 다닐사람만”
“전형적인 대기업”
“무너지는 회사”
“급여 좀 올려주세여”
“그냥 그럭저럭 다닐만한 회사”
“예전엔 돈이라도 많이 줬지만...”
"“이름만 삼성, 보험사라 아직도 라떼문화 농업적근면성 중요시”"
“더이상은 아닌것같습니다 ㅠㅠ”
“워라밸 빼곤 아무것도 없는 회사”
“늦기전에 떠나라”
“워라벨 보장 준공무원”
“최고의 능력있는회사”
“급여 및 복지는 좋음”
“삼성 타이틀 빼면 남는게 없음”
“월급을 많이 줬다더라고”
“워라벨은 좋아지는 회사”
“삼성이란 그 이름 말고는 미래가 없어보임”
“망해가는것같다”
“예전의 영광은 있으나 지금은....”
“돈은 좀 줬었던 회사 (과거형)”
“이젠 돈도 안줌”
“침몰하는 항공모함”
“그럭저럭”
“부바부가 심한 회사 (부서 by 부서)”
“그냥 다니는 회사”
“복지와 급여는 괜찮지만 가성비좋은 배터리가 되는 회사”
“앞날이 어두움”
“직장생활 시작하기 좋은 회사”
“예전에는 잘 나갔지”
“이름만 삼성...”
“과거로 돌아간다면 차라리 공무원 준비를 했다.”
“워라밸만 보장됨(부서에따라 다름)”
“근현대적 꼰대회사의 표본 ”
“임원 성과급은 상승 직원 성과급는 하락”
“보고서 문화”
“뭐 실적 압박이랑 비전 없는거 빼고는 좋은 회사”
“미래와 활력을 잃어버린 조직”
“공무원 같은 사기업”
“업계1위라는 네임밸류 하나로 버티라고 직원들 내모는 회사”
“좋은데..음....”
“대고객부서만 아니면 근로가 나쁘진 않음”
“안정적인 국내 보험사”
“무능한 경영진. 대리때 필드경험 이후로는 현장근처에도 가본적 없어서 감이 전혀없음. 상무는 거의 다 간신배만 남은 것 같음. 바른 소리하고 열정있는 사람은 부장전에 아웃되거나 퇴사함. 현재 사장 집권이후로 폭망”
“워라밸만 좋음”
“sds없으면 아무것도 못한다 생각하는..후진하는 회사”
“내리막길”
“변화가 구조적으로 어려운 회사”
“워라벨이 보장되는 회사”
“너무 힘이 드는 회사 ”
“무늬만 삼성”
“바보같은 경영진이 자기만 바보가 아닌줄 아는 회사”
“핸들이 고장난 8톤 츄럭”
“침몰하는 타이타닉”
“할많하않”
“그어떤 상황에서도 목표의식과 성과주의를 감당할수있다면 당신을 위한 회사”
“미래도 없고 직원들 사기도 없는 그저그런 회사”
“탈삼성이 간절한 금융가의 둘째”
“워라밸은 개선중 급여는 주가와함께 떡락중”
“1등인줄 알고 착각하는 경영진”
“미래를 대비해야 하는 회사”
“에휴..”
“손보업계 스탠다드. 그냥 평균”
"“워라밸 굳, 비전은 글쎄”"
“부서별로 차이가 큰 회사”
“가라앉는 배”
“미래가 불투명한 회사”
“맨날 1등이라 외치고 급여는 업계 최하위인 회사”
"“직원들이 똑똑함, 임원들은...”"
“아쉬움이 많은 회사”
“조용히 다니기 좋음”
“탈삼성하면 좀 나아지려나?”
“워라벨은 좋아짐”
“노답 침몰하는 배”
“한줄로 평가가 안되는 회사.”
“침몰하는 타이타닉”
“고민은 많은 회사”
“월급만 많은회사”
“직원 갈아서 겨우 굴러감”
“부동의 손보1위는 옛말. 침몰하는 배에서 탈출이 답.”
“워라밸만 개선되는 중”
“음 장기적으로 보면 힘들듯”
“직원에겐 하위사인 보험사일뿐”
“그저 그런 회사”
“라떼들의 변하지 않는 회사”
“ 예전엔 돈이라도 많이 줬지 이젠 돈도 안주고 탈출러시 시작~”
“옆의 회사는 뜨는 해인데 이 회사는 지는 해입니다”
“회사만 업계 1위지 직원이 1등인 회사는 아닌 듯”
“부서바이부서”
“워라밸이 보장되는 회사”
"“워라밸 최상 , 그 외에는 ...”"
“워라밸이 보장되지만 성장가능성을 모르겠는 회사”
“알아서 수그리는 삼성의 충신”
“대기업인거 말고 장점이 없는 회사”
“네임밸류만 좋음 삼성계열사”
“업무 및 부서에 따라 워라밸 편차가 크다”
“야망이 클수록 비전이 생기는 회사 ”
“워라벨이 없는 회사”
"“워라밸은 굿, 월급은 아쉽”"
“뽑아먹는 만큼 주던 시절은 지났다”
“그래도 삼성그룹 소속.”
“변화하는 회사”
“워라밸이 보장되면서 안정된 회사”
“겉으로는 업스트림 속은 그대로”
“정치판”
“성과 중심의 회사”
“다녀볼만한곳”
“복지 연봉 사내문화 좋음 ”
"“""업계 1위""타이틀의 회사 ”"
“미래가 없는 과거에 젖은 회사”
“꼰대가 많음”
“그냥저냥....”
“돈만 보면 좋고 커리어를 생각하면 별로”
“더이상 기대하지말것”
“워라벨 좋습니다.”
“욕심 없이 그냥저냥 다니기 딱 좋은 회사”
“워라벨 보장”
“자꾸 고민하게 되는 회”
"“좋았던 지난 10년, 하지만 앞으로는?”"
“적당히 다니기 좋은 회사”
“장기보험을 팔지만 장기적이진 못한 곳”
“업무강도는 세지만 나름 좋은 회사”
“좋은 회사”
“돈벌기좋은회사”
"“생각보다 좋은 워라밸, 낮은 급여”"
“지금까지는 괜찮았으나 앞으로가 걱정인 회사”
“월급준만큼 부려먹는 회사”
“공무원처럼 다닐수있는 회사”
“저성장 구간에 들어가서 각종 비용 줄이기만”
“과거의 곳간을 파먹는 회사”
“워라밸 보장 안되는 회사”
“괜찮은편”
"“아직은 탑, 하지만 미래는...”"
“잘하려고 노력하는 회사”
“일 못하면 편한 회사”
“함께 근무하는분들이 참 좋아요”
“워라벨 나름 보장”
“좋음”
“다들 찬양하지만 직원임금 및 대우는 업계 하위”
“업계1위이지만 10년뒤에는 글쎄...”
“워라밸을 찾아주려고 노력중”
"“워라벨은 좋으나, 업무문화는 글쎄...”"
“일하는만큼 일이 많아지는 회사”
“고생 끝엔 뭐가올까”
“좋다면좋다고도볼수는있을듯...”
“훌륭한 회사”
“보여주기식”
“그냥 딱 삼성화재”
“직원은 노예”
“워라벨이 보장되는 회사”
“워라벨은 보장”
“나쁘지 않다”
“주선임급 갈아서 운영되는 회사 입으로 일하는 사람이 너무 많음”
“가라앉는중”
“워라벨 복지 좋은회사”
“우수한 인재가 모여있는 곳”
“점점 나아지고있음”
“워라벨 보장 만족스러운 급여”
“공무원보다 더 공무원”
“현장직 아니면 추천”
“탈출하고싶어요”
