reviews
“주황색을 정말 좋아하는 회사. 입사준비를 한다면 “오렌지를 먹어본지 얼마나 오랜지”를 꼭 준비해가도록 하자.”
“그냥저냥 다니기좋은회사”
“박현주의 박현주에 의한 박현주를 위한 회사”
“지점일수록 업무의강도와 처우가 약함”
“워라벨 생각보다 좋음”
“생각보다 아주 괜찮은회사”
“생각보다 아주 괜찮은회사”
“기대이상”
“브랜드 이미지만 진취적인 회사”
“워라벨이 보장되는회사”
“발전하는 리딩 기업”
“그냥저냥 증권계대기업맛보기?”
“인적인프라 자산이 쇠퇴하는 회사”
“어디팀에가느냐에 따라 케바케”
“오너와 창업공신들의 회사”
“최고의 회사였었지”
“만족하게 잘다님”
“팀바팀이지만 분위기 좋음”
“의외로 꿀직장”
“증권사 중 워라벨이 좋은 회사”
“좋았던 회사”
“잘모르겠는 회사”
“전반적으로 좋은 회사입니다.”
“네꺼인듯 네꺼같은 네꺼인 회사”
“그냥 적당히 일하면 되고 업무에대한 책임감이 없음ㅋ 책임회피..”
“복지는 괜찮음 보수적인 회사”
“대외적으로 규모 1위 회사”
“업무량은 업계1위 답지만 월급은 업계 하위 회사..”
“10년뒤엔 뭐먹고살지..”
“예전같지 않은회사 꼰대천국”
“규모는 일등이지만 복지는 꼴등”
“네임밸류가 있는 회사”
“대형사로 배울점이 많음. ”
“워라벨은 좋다”
“성과급 포함하면 급여는 좋으나 금융권 문화는 단점”
“급여 외에 다른건 포기할게 많은 회사”
“1등 증권회사”
“직원을 갈아서 운영됨”
“능력을 보이면 보상해주는 회사”
“별점으로 대체”
“1등 증권회사로서 괜찮습니다”
“1등 증권사이지만 못따라가는 느낌”
“80년대생 이후는 성장 기회 없음”
“돈 많이 주는 회사”
“워라벨이 좋은 회사”
“급여 짱 복지 짱”
“뭔가 아쉬운회사”
“일 배우기 좋은 회사”
“워라밸 보장 안 되는 회사”
“나쁘지않음”
“금융업 황금기로 미래는 밝지만 오너중심 구조의 전형”
"“시작은 정치요, 끝도 정치다. ”"
“입사하고 매해마다 어디로 발령날까 두려워하며 다니는 회사”
“사람 갈아서 만들어진 회사”
“혁신에 살고 혁신에 죽는 회사. 그러나 디지털혁신은 그 방법을 모르는듯하다”
“구멍가게에서 성장해서 감당을 못함”
“일이 많음”
“회장님께 충성. 그 이상도 이하도 아닌 회사”
“까라면 까야 되는 회사”
“불공정과 불평등의 아이콘”
“임직원은 도구”
“중간수준의 만족도”
“최악의 회사”
“워라밸 좋으나 커리어 성장은 힘듦”
“팀바팀이 심한 회사”
“무능한 리더쉽의 전형”
“지점은 아닌듯”
“다시는 발들이고싶지않은 회사”
“워라벨보장됩니다”
“직원보기를 돌같이하는 회사”
“아이티 디지털은 피해야 할 회사”
“춘추전국시대”
“워라밸이 보장되는 회사”
“월급충”
“중소기업마인드는못버림”
“배울게 많은 회사”
“본인의 노력에 따라 배울게많음”
“사내 분위기가 좋은 회사”
“커리어쌓기좋은정도”
“나쁘지 않음”
“원하는것이 무엇이냐에따라 좋은 회사가 될수도 있고 나쁜 회사가 될 수도 있는 곳”
“복지는 나쁘지 않지만 급여체계가 나쁨”
“워라벨이 보장되는 회사”
“본인의 의지에따라 성장가능성 있음”
“네임빨이 있는 회사”
“소수의 임원이 지배하는 대형 증권사”
“워라밸이 조금 좋아지고 있긴 한데”
“그리움만 쌓이네”
“자신만의 커리어를 ”
“헤드 경영진들은 존경하지만 그 아래는 글쎄..”
“외부 평가순위대비 박봉 거쳐가는 하우스”
“모든 것은 부바부 ”
"“임원, 내부 관리직 좋은 회사”"
“일 배워서 이직하기 좋은 회사”
“사람갈아서 쓰는 회사”
“직원이 발전할 수 없는 곳”
“생각보다 나쁘지않은 워라밸”
“그럭 저럭 괜찮은 회사”
“일하는 만큼 성장할수 있는 회사”
“그냥저냥”
“부서별차등많은회사”
“겉으로 보기만 번지르르”
“지점업무직 센터직원 업무환경 NO!!”
“기업의 비용절감 및 이익증대만을 신경쓰는 듯함”
“아직도 두회사의 합병이 완성되지 않은 느낌”
“워라밸? 인센은 뭐죠?”
“한명만 바라보는 정치질 난무 대형사”
“업무팀을 기계로 아는 회사”
“워라밸보장되는회사”
“대우와 미래에셋 파가 갈리는 회사”
“네임벨류 인정. 업무는 부바부”
“칼퇴”
“팀마다 다름”
“개인의 능력이 발휘될 수 없는 회사”
“큰 덩치에 비해 혁신을 추구하는 분위기라서 배울거 많은 회사”
“내부 분열이 심한 회사”
“워라벨이보장되는회사”
“Fit 맞으면 좋지만 아니면 못 다님”
“사람들은 좋다. 일도 많다.”
“큰 물에서 많이 배울 수 있는 회사”
“대기업 같지 않은 대기업”
“1등 증권회사”
“겉과속이 다른 회사”
“이정도면 괜찮은 회사다 ”
“퇴근만 한다면 워라벨 보장”
“젊은분들 이회사에 청춘을 바치지 마세요.”
“무난함”
“덩치가 큰 회사”
“워라밸이 있는 회사”
“박회장 가신들이 설치는 큰 덩치의 이름 값 못하는 증권사”
“회사는 크고 차별은 더욱 큰 회사”
“고인물이 많은 회사”
“미래에셋과 대우 타이틀”
“미래를 준비하고 대응하는 기업”
“평등한 고과와 승진이 없음”
“워라벨이보장되는 회사”
“워라밸은 괜찮음”
“여성이 다니기는 괜찮은 복지들이 많다”
“괜찮은 회사”
“여기서 버텼다면 어딜가도 잘 버틸듯”
“워라밸 괜찮”
“중간정도인 대기업”
“그냥저냥”
"“나쁘지 않은 회사, 압박은 많이 없었음”"
“규모는 최고 직원 대우는 중간”
“그냥그래요”
“나름 자부심 갖고 다니는 회사”
“걍 고만고만함”
“수령님을 위한 수령님에 의한”
“이직준비해”
“와보면 안다”
“꼰대가 많은 회사”
“나쁘지도 좋지도 않은 회사”
“멤버 체인지 중”
“그저 그렇게 다니기는 괜찮은 회사”
“정년이 보장되는 회사”
“보수적인회사”
“워라밸 좋음”
“급여는 괜찮지만 일이 많아요.”
“대체로 만족”
“연봉 및 성장가능성이 높음”
“커리어를 쌓기 나쁘지 않은 회사”
“퇴근빠름”
“구색은 잘 갖췄으나..”
“대형증권사 브랜드밸류 인정”
“증권업답게 다른 업종 대비 높은 연봉”
“부서바이부서 워라벨”
“개인적으로 만족스러움 ”
“글로벌한 증권사”
“포괄임금제도 아니고 교육관련 지원도빵빵”
“군대군대”
“좋음”
“역량보다 사내관계가 우선 ”
“아직도 오락가락”
“극단적인 탑다운 회사”
“많은 것을 배울수 있은 곳 ”
“아쉬움”
“네임밸류만 좋은듯”
“증권사 중에는 매우 괜찮은 수준”
“그냥저냥 타이틀좋은 회사”
“커리어 발전에 도움되고 연봉갠찮음”
“그냥저냥 다니기엔 적당한 회사”
“능력만큼 대우받는 회사”
“사기꾼들 집합소”
“네임밸류는 좋음”
“능력있으면 좋은 회사”
“대부분 워라벨 있는 삶을 사신다.”
"“실적압박이 있긴하지만 복지, 근무 환경이 괜찮음.”"
"“오너리스크가 있긴 하지만 꾸준히 성장하고 있는 기업, 왜 업계 1위인지 알 수 있음.”"
